date,temperature,humidity,luminosity
2019-12-04 15:07:28.097,21.7,33.4,93
2019-12-04 15:07:30.374,21.7,33.4,93
2019-12-04 15:07:32.647,21.7,33.4,90
2019-12-04 15:07:34.922,21.7,33.5,90
2019-12-04 15:07:37.199,21.7,33.5,94
2019-12-04 15:07:39.472,21.7,33.5,94
2019-12-04 15:07:41.749,21.7,33.5,94
2019-12-04 15:07:44.022,21.6,33.4,94
2019-12-04 15:07:46.294,21.6,33.4,94
2019-12-04 15:07:48.573,21.7,33.5,94
2019-12-04 15:07:50.845,21.7,33.5,92
2019-12-04 15:07:53.117,21.7,33.6,95
2019-12-04 15:07:55.395,21.7,33.6,95
2019-12-04 15:07:57.668,21.7,33.6,96
2019-12-04 15:07:59.941,21.7,33.6,96
2019-12-04 15:08:02.219,21.7,33.6,95
2019-12-04 15:08:04.492,21.7,33.6,94
2019-12-04 15:08:06.770,21.7,33.6,95
2019-12-04 15:08:09.042,21.7,33.6,95
2019-12-04 15:08:11.315,21.7,33.7,94
2019-12-04 15:08:13.594,21.6,33.6,94
2019-12-04 15:08:15.865,21.7,33.7,93
2019-12-04 15:08:18.140,21.7,33.7,94
2019-12-04 15:08:20.416,21.7,33.7,94
2019-12-04 15:08:22.691,21.6,33.6,94
2019-12-04 15:08:24.963,21.7,33.7,95
2019-12-04 15:08:27.240,21.7,33.7,95
2019-12-04 15:08:29.513,21.7,33.7,95
2019-12-04 15:08:31.786,21.7,33.7,94
2019-12-04 15:08:34.064,21.7,33.7,96
2019-12-04 15:08:36.337,21.7,33.7,96
2019-12-04 15:08:38.610,21.6,33.6,96
2019-12-04 15:08:40.887,21.7,33.7,96
2019-12-04 15:08:43.160,21.6,33.7,96
2019-12-04 15:08:45.437,21.7,33.7,95
2019-12-04 15:08:47.710,21.7,33.8,95
2019-12-04 15:08:49.983,21.7,33.8,95
2019-12-04 15:08:52.262,21.7,33.8,95
2019-12-04 15:08:54.533,21.7,33.8,95
2019-12-04 15:08:56.808,21.8,33.9,95
2019-12-04 15:08:59.085,21.7,33.8,95
2019-12-04 15:09:01.357,21.7,33.8,95
2019-12-04 15:09:03.631,21.7,33.8,95
2019-12-04 15:09:05.908,21.7,33.8,95
2019-12-04 15:09:08.181,21.7,33.8,95
2019-12-04 15:09:10.454,21.6,33.7,95
2019-12-04 15:09:12.732,21.7,33.8,95
2019-12-04 15:09:15.004,21.7,33.8,95
2019-12-04 15:09:17.282,21.7,33.9,95
2019-12-04 15:09:19.556,21.7,33.9,96
2019-12-04 15:09:21.829,21.7,33.9,95
2019-12-04 15:09:24.107,21.7,33.9,95
2019-12-04 15:09:26.379,21.7,33.9,95
2019-12-04 15:09:28.653,21.7,33.9,95
2019-12-04 15:09:30.931,21.7,33.9,95
2019-12-04 15:09:33.204,21.6,33.8,95
2019-12-04 15:09:35.480,21.7,33.9,95
2019-12-04 15:09:37.753,21.7,33.9,95
2019-12-04 15:09:40.028,21.6,33.8,96
2019-12-04 15:09:42.303,21.7,33.9,96
2019-12-04 15:09:44.578,21.7,33.9,95
2019-12-04 15:09:46.851,21.7,33.9,96
2019-12-04 15:09:49.128,21.7,33.9,96
2019-12-04 15:09:51.401,21.7,33.9,96
2019-12-04 15:09:53.679,21.7,33.9,96
2019-12-04 15:09:55.950,21.7,33.9,96
2019-12-04 15:09:58.225,21.7,33.9,96
2019-12-04 15:10:00.502,21.7,33.9,96
2019-12-04 15:10:02.775,21.7,33.9,96
2019-12-04 15:10:05.048,21.7,33.9,96
2019-12-04 15:10:07.324,21.7,34.0,96
2019-12-04 15:10:09.599,21.7,33.9,96
2019-12-04 15:10:11.875,21.7,33.9,96
2019-12-04 15:10:14.148,21.7,34.0,96
2019-12-04 15:10:16.422,21.7,34.0,96
2019-12-04 15:10:18.699,21.7,34.0,96
